Estacao;DataHora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVento;Nebulosidade;
83587;31/08/2010 12:00;19.1;14.9;62;919;9;2.6;3;
83587;31/08/2010 18:00;24.1;15.7;38;915.8;5;3;4;
83587;01/09/2010 00:00;20.6;14.4;48;917.2;9;2.1;3;
83587;01/09/2010 12:00;18.9;13.4;52;920.2;9;2;2;
83587;01/09/2010 18:00;23.9;15.6;39;916.9;36;1.3;1;
83587;02/09/2010 00:00;19.1;13.8;53;919.1;9;2.1;0;
83587;02/09/2010 12:00;20;15.1;58;920;5;2.6;3;
83587;02/09/2010 18:00;27.5;16.2;27;915.9;32;1.8;1;
83587;03/09/2010 00:00;22.3;15.5;46;917.7;5;1.5;0;
83587;03/09/2010 12:00;22.2;14.7;41;918;5;3;0;
83587;03/09/2010 18:00;29.3;14.7;14;913.8;5;1.6;0;
83587;04/09/2010 00:00;22.3;14;36;916;9;1;0;
83587;04/09/2010 12:00;23.3;15.6;42;916.4;9;1.8;0;
83587;04/09/2010 18:00;30.3;16.8;21;912.9;32;1.5;0;
83587;05/09/2010 00:00;23.1;14.5;35;913.8;32;0.5;0;
83587;05/09/2010 12:00;23.8;15.6;39;914.9;5;1.1;0;
83587;05/09/2010 18:00;31.7;17.1;18;911.6;5;1.6;0;
83587;06/09/2010 00:00;25.9;16;32;914.4;5;2.8;0;
83587;06/09/2010 12:00;19.7;15.9;67;918.8;9;5.8;8;
83587;06/09/2010 18:00;24.9;17.2;44;916.3;5;3.3;0;
83587;07/09/2010 00:00;21;15.8;56;918;9;3.1;0;
83587;07/09/2010 12:00;20.3;15.7;60;918.3;9;3.3;7;
83587;07/09/2010 18:00;26.3;16.8;35;914;5;2;1;
83587;08/09/2010 00:00;21.3;15.8;54;915.5;9;3.3;0;
83587;08/09/2010 12:00;19;15.3;66;916.5;9;2;8;
83587;08/09/2010 18:00;26.1;17.5;41;912.6;27;1.1;7;
83587;09/09/2010 00:00;20.1;16.5;67;915;9;2.1;5;
83587;09/09/2010 12:00;18.7;15;66;918.5;9;2;2;
83587;09/09/2010 18:00;23.4;16.7;49;916.3;9;2;1;
83587;10/09/2010 00:00;17.3;14.4;72;918;9;1.5;0;
83587;10/09/2010 12:00;17.7;14.2;66;920.2;9;2.3;4;
83587;10/09/2010 18:00;24.8;16;37;916.7;9;1.8;1;
83587;11/09/2010 00:00;19.2;13.1;47;918;9;1.3;0;
83587;11/09/2010 12:00;16.1;12.5;65;919.6;5;3;10;
83587;11/09/2010 18:00;23.7;13.7;28;915.4;5;2.6;0;
83587;12/09/2010 00:00;18.9;12.9;48;916.3;9;2.8;0;
83587;12/09/2010 12:00;18.5;13.1;52;917.6;9;3.1;1;
83587;12/09/2010 18:00;26.3;15.4;27;914;5;1.6;0;
83587;13/09/2010 00:00;20.3;13.4;43;915.2;5;2;0;
83587;13/09/2010 12:00;18.5;13.7;57;917.3;5;1.3;2;
83587;13/09/2010 18:00;26.5;14;19;913.7;5;3;1;
83587;14/09/2010 00:00;19.7;14.4;54;915.5;9;2.1;0;
83587;14/09/2010 12:00;20.1;15.1;56;917.1;5;2.3;3;
83587;14/09/2010 18:00;26.7;16.7;33;913;5;1.6;4;
83587;15/09/2010 00:00;21.1;15.3;52;914.9;5;1.8;0;
83587;15/09/2010 12:00;22.6;16;47;914.9;5;1.1;2;
83587;15/09/2010 18:00;31.7;19.1;26;911.3;32;1.6;4;
83587;16/09/2010 00:00;24;17.1;49;912.7;9;3.3;0;
83587;16/09/2010 12:00;21.9;16.4;55;915;9;3;7;
83587;16/09/2010 18:00;27;18.6;42;912.1;5;2.1;6;
83587;17/09/2010 00:00;21.1;16;57;913.9;9;2.1;0;
83587;17/09/2010 12:00;20.7;16.5;64;915.5;5;2.5;1;
83587;17/09/2010 18:00;28.7;19.1;37;911.7;32;2;0;
83587;18/09/2010 00:00;22.7;17.7;59;913.8;5;1.3;1;
83587;18/09/2010 12:00;24.3;17.4;48;916.3;9;0.8;0;
83587;18/09/2010 18:00;31.2;17.9;23;912;5;0.8;1;
83587;19/09/2010 00:00;25.1;16.9;41;915.3;9;0.8;0;
83587;19/09/2010 12:00;19.9;16.6;70;917.4;5;2.8;10;
83587;19/09/2010 18:00;23.9;17.7;53;915;5;3;9;
83587;20/09/2010 00:00;19.5;16.1;69;916.4;5;4.1;0;
83587;20/09/2010 12:00;19.3;15.5;66;917.3;5;1.3;2;
83587;20/09/2010 18:00;26.1;17.9;43;913.8;5;1.3;6;
83587;21/09/2010 00:00;20.4;15.9;62;915.2;5;2;0;
83587;21/09/2010 12:00;20.5;16.3;63;916.4;5;2.5;4;
83587;21/09/2010 18:00;25.7;17.7;43;913.1;32;3;5;
83587;22/09/2010 00:00;21.1;17.1;66;914.8;5;2.3;0;
83587;22/09/2010 12:00;21.2;16.4;60;916.5;9;2.1;2;
83587;22/09/2010 18:00;26.6;18.3;43;913;5;3;4;
83587;23/09/2010 00:00;21.6;16.3;56;915.3;9;2;4;
83587;23/09/2010 12:00;22;16.3;54;915.4;5;1.8;1;
83587;23/09/2010 18:00;27.1;18;38;913.1;5;1.8;1;
83587;24/09/2010 00:00;22.5;16.3;51;914.2;9;1.5;0;
83587;24/09/2010 12:00;22.5;17;56;914.8;9;2.6;0;
83587;24/09/2010 18:00;29;18.4;33;910.7;5;2;8;
83587;25/09/2010 00:00;23.7;16.2;43;912.3;9;2.6;0;
83587;25/09/2010 12:00;20;16.6;70;915.2;9;1.8;10;
83587;25/09/2010 18:00;27.6;19.2;43;910.5;9;0.7;1;
83587;26/09/2010 00:00;22.2;17.3;59;912.4;9;1.1;0;
83587;26/09/2010 12:00;23;16.9;53;912.2;5;2.5;5;
83587;26/09/2010 18:00;27.3;18.7;42;909.5;5;1.6;9;
83587;27/09/2010 00:00;21.8;17;60;911.2;5;3;10;
83587;27/09/2010 12:00;19.8;16;66;911.4;9;1.5;10;
83587;27/09/2010 18:00;24.5;18.3;54;907.9;18;0.5;10;
83587;28/09/2010 00:00;19.4;17;77;910.6;23;1.8;10;
83587;28/09/2010 12:00;18.7;17.5;87;911.2;18;0.7;10;
83587;28/09/2010 18:00;19.5;18.7;92;908.6;5;1.6;10;
83587;29/09/2010 00:00;18.4;17.6;91;908.5;5;0.5;8;
83587;29/09/2010 12:00;23.1;19.3;68;909.8;32;1.5;7;
83587;29/09/2010 18:00;26.3;20.3;56;906.6;23;1.3;8;
83587;30/09/2010 00:00;22.7;19.1;70;909.7;18;1.1;9;
83587;30/09/2010 12:00;20.9;19.1;83;911.6;14;0.5;10;
83587;30/09/2010 18:00;27.1;20.5;53;909;23;1.5;10;
83587;01/10/2010 00:00;23;20;76;911.7;18;0.5;10;
83587;01/10/2010 12:00;25.3;19.8;59;912.3;5;0.8;7;
83587;01/10/2010 18:00;31.1;21.5;41;908.7;23;0.7;7;
83587;02/10/2010 00:00;26.4;20.5;57;909.9;18;0.5;9;
83587;02/10/2010 12:00;22;18.4;70;914;27;1;10;
83587;02/10/2010 18:00;24.6;21.5;74;910.9;27;2;10;
83587;03/10/2010 00:00;23.1;19.7;71;911.9;32;0.3;10;
83587;03/10/2010 12:00;23.3;19.5;69;913.6;9;1.1;10;
83587;03/10/2010 18:00;27.1;21.3;58;911.3;14;2.1;8;
83587;04/10/2010 00:00;20.7;17;68;913.9;9;2.8;6;
83587;04/10/2010 12:00;19.7;17.1;77;915.9;9;2.8;10;
83587;04/10/2010 18:00;25.1;19.7;58;912.3;9;3.1;2;
83587;05/10/2010 00:00;20.3;17.3;73;914.2;9;2.5;0;
83587;05/10/2010 12:00;19.1;17.9;88;913.7;5;1;10;
83587;05/10/2010 18:00;29.1;20.9;46;909.7;27;2;2;
83587;06/10/2010 00:00;24.7;20.6;68;911.1;23;0.8;5;
83587;06/10/2010 12:00;25.7;20.6;61;913.3;9;2.5;4;
83587;06/10/2010 18:00;32.2;20.8;34;909.1;23;0.7;3;
83587;07/10/2010 00:00;24.4;19.4;62;912.4;9;2.3;1;
83587;07/10/2010 12:00;22.4;19.7;77;913.4;5;0.7;9;
83587;07/10/2010 18:00;21.2;19.6;86;912.1;9;1.8;10;
83587;08/10/2010 00:00;22.6;19.2;71;911.6;9;1.5;8;
83587;08/10/2010 12:00;19.2;18.1;89;913;36;1.6;10;
83587;08/10/2010 18:00;29.5;21;44;910;23;3;6;
83587;09/10/2010 00:00;24.3;20.7;71;911.5;27;0.5;2;
83587;09/10/2010 12:00;23.3;15.5;41;914.3;9;1.3;4;
83587;09/10/2010 18:00;30.1;16.9;22;911.1;32;2.8;5;
83587;10/10/2010 00:00;19.7;14.5;55;913.3;9;3.1;0;
83587;10/10/2010 12:00;19.3;14.8;60;916.3;5;2.1;3;
83587;10/10/2010 18:00;24.3;18;52;913.7;9;0.8;6;
83587;11/10/2010 00:00;18.7;15.7;71;914.3;9;4.1;5;
83587;11/10/2010 12:00;20.2;16.6;68;913.7;9;1.3;9;
83587;11/10/2010 18:00;21.8;18;67;912.6;5;2.5;10;
83587;12/10/2010 00:00;19.3;17.1;80;914;9;0.7;8;
83587;12/10/2010 12:00;18.5;15.5;72;914.6;9;1.3;10;
83587;12/10/2010 18:00;20.8;16.6;64;912.3;9;1.6;10;
83587;13/10/2010 00:00;17.9;15.2;75;913.4;9;2.1;1;
83587;13/10/2010 12:00;18.4;15.2;70;916;9;1.3;10;
83587;13/10/2010 18:00;21.5;17.1;63;913.3;9;2.5;4;
83587;14/10/2010 00:00;16.5;14.2;76;915.2;9;2;3;
83587;14/10/2010 12:00;19.8;16.4;69;916.3;5;2.1;5;
83587;14/10/2010 18:00;25.5;19.3;55;912.8;5;2;3;
83587;15/10/2010 00:00;19.5;16.9;76;914.3;9;2.3;1;
83587;15/10/2010 12:00;21.3;17.8;69;915.7;9;2.1;10;
83587;15/10/2010 18:00;27.8;20.6;51;912.1;32;2.1;9;
83587;16/10/2010 00:00;22.6;18.9;68;912.9;9;2.1;10;
83587;16/10/2010 12:00;23.5;19.2;66;914.5;9;2.6;7;
83587;16/10/2010 18:00;28.6;20.5;47;910.6;5;2.5;9;
83587;17/10/2010 00:00;20.3;19.3;90;912.4;5;0.3;10;
83587;17/10/2010 12:00;23.6;19.7;68;912.3;5;1.5;4;
83587;17/10/2010 18:00;27.1;20.3;52;908.9;5;1.6;6;
83587;18/10/2010 00:00;22.7;19.3;71;910.4;5;1.3;5;
83587;18/10/2010 12:00;21.5;19.3;81;910.7;36;1.3;9;
83587;18/10/2010 18:00;26.5;21;60;906.6;32;1.8;10;
83587;19/10/2010 00:00;20.1;19.1;89;910.2;36;0.8;8;
83587;19/10/2010 12:00;22.6;18.5;65;911.7;9;1.5;3;
83587;19/10/2010 18:00;26.3;20.5;57;909;5;1.8;4;
83587;20/10/2010 00:00;19.7;18.2;87;912.8;5;1;8;
83587;20/10/2010 12:00;21;17.5;69;913;5;2.1;8;
83587;20/10/2010 18:00;25.5;18.7;51;909.6;5;1;6;
83587;21/10/2010 00:00;19.7;17.1;77;911.6;5;2.3;3;
83587;21/10/2010 12:00;21.6;17.2;63;914.1;9;1.8;1;
83587;21/10/2010 18:00;29.1;18.5;33;910;23;1.6;3;
83587;22/10/2010 00:00;23.3;18.5;62;911.3;5;2.1;0;
83587;22/10/2010 12:00;21.8;17.4;63;913;5;1.1;1;
83587;22/10/2010 18:00;29;19.5;39;909.4;27;2.5;3;
83587;23/10/2010 00:00;22.8;18.4;64;910.5;5;1.6;0;
83587;23/10/2010 12:00;23.5;17.2;52;910.2;5;1.3;5;
83587;23/10/2010 18:00;29.1;19.4;38;907.3;23;3;6;
83587;24/10/2010 00:00;24.2;18.9;59;908.5;23;0.5;5;
83587;24/10/2010 12:00;26.3;20.1;54;909.6;5;1.8;9;
83587;24/10/2010 18:00;20.3;19.3;91;909;5;3;10;
83587;25/10/2010 00:00;20.5;18.8;83;910.8;36;1.6;6;
83587;25/10/2010 12:00;23.4;18.7;63;910.9;5;1.6;5;
83587;25/10/2010 18:00;27.6;19.8;46;907.5;32;2;8;
83587;26/10/2010 00:00;22.4;18.6;68;909.2;36;1.1;5;
83587;26/10/2010 12:00;23.4;19.1;66;908.9;32;1.1;9;
83587;26/10/2010 18:00;26.4;21;60;909.2;23;1;4;
83587;27/10/2010 00:00;19.7;17.4;80;906.8;27;2.1;5;
83587;27/10/2010 12:00;22.3;18.3;66;908.4;36;1.3;6;
83587;27/10/2010 18:00;28.5;18.7;37;905.1;23;1.8;7;
83587;28/10/2010 00:00;22.1;16.5;55;906.7;18;0.7;1;
83587;28/10/2010 12:00;24.3;19.3;61;909.4;32;1.3;7;
83587;28/10/2010 18:00;30.7;18.6;28;906.9;27;3;3;
83587;29/10/2010 00:00;23.4;18.7;63;908.6;5;2.1;0;
83587;29/10/2010 12:00;23.7;18.9;62;911.6;5;2.6;1;
83587;29/10/2010 18:00;30.7;20.3;37;908.1;36;1.8;3;
83587;30/10/2010 00:00;24.1;19.7;65;909.8;5;1.8;3;
83587;30/10/2010 12:00;25.4;19.7;58;911.4;5;1.3;9;
83587;30/10/2010 18:00;30.8;21.8;44;907.8;32;4.1;8;
83587;31/10/2010 00:00;26.8;21.1;58;909.1;5;0.8;10;
83587;31/10/2010 12:00;22.3;19.3;74;912.1;5;1.1;9;
83587;31/10/2010 18:00;28.9;21.5;50;909.7;27;2.5;9;
83587;01/11/2010 00:00;24.1;20.6;71;911.6;23;0.7;8;
83587;01/11/2010 12:00;21.3;20.1;88;913.2;9;0.5;10;
83587;01/11/2010 18:00;25.9;21.3;65;908.9;32;1;10;
83587;02/11/2010 00:00;23;19.7;74;910.3;14;2.5;10;
83587;02/11/2010 12:00;20.3;18.9;87;910.4;9;0.8;10;
83587;02/11/2010 18:00;21.7;18.7;75;908.7;9;1;10;
83587;03/11/2010 00:00;20;17.3;76;909.5;5;0.5;10;
83587;03/11/2010 12:00;20.8;17.7;73;911.7;5;1;10;
83587;03/11/2010 18:00;24.1;19;60;908.8;5;1.6;8;
83587;04/11/2010 00:00;20.1;17.2;73;911.3;9;2.8;1;
83587;04/11/2010 12:00;22.9;18.4;64;912.8;5;1.6;2;
83587;04/11/2010 18:00;27.1;19.3;46;909.9;5;1.6;5;
83587;05/11/2010 00:00;23;18.1;61;912.1;5;2.6;3;
83587;05/11/2010 12:00;23.5;19.3;67;913;5;1.5;5;
83587;05/11/2010 18:00;21.5;18.9;77;909.7;5;3.1;10;
83587;06/11/2010 00:00;20.7;18.9;83;910.3;36;1.3;8;
83587;06/11/2010 12:00;20.2;19.4;92;910.1;27;1.6;10;
83587;06/11/2010 18:00;19.5;18.8;93;908.5;27;1;10;
83587;07/11/2010 00:00;19.8;19.2;93;909.6;27;1.3;10;
83587;07/11/2010 12:00;20.5;19.3;88;910.9;32;0.7;10;
83587;07/11/2010 18:00;24.1;20.2;68;909.8;36;1.3;10;
83587;08/11/2010 00:00;21.3;20.5;91;912.1;36;1.3;6;
83587;08/11/2010 12:00;23.5;20;72;914.3;5;0.8;5;
83587;08/11/2010 18:00;26.2;20.2;55;912.3;32;1;9;
83587;09/11/2010 00:00;22.7;19.5;73;913.3;9;2;7;
83587;09/11/2010 12:00;24.5;20.1;66;913;27;1.3;8;
83587;09/11/2010 18:00;23.9;19.8;68;909.7;5;2;7;
83587;10/11/2010 00:00;22.1;19.3;77;910.7;5;1.6;6;
83587;10/11/2010 12:00;23.6;19.6;67;912.2;5;1.5;7;
83587;10/11/2010 18:00;21;19.5;86;911.1;5;1.5;10;
83587;11/11/2010 00:00;19.6;18;85;912.1;9;1;10;
83587;11/11/2010 12:00;21.7;17.9;69;912.7;5;1.3;8;
83587;11/11/2010 18:00;19.3;18.8;95;911.9;5;1.5;10;
83587;12/11/2010 00:00;19.1;17.1;81;912.8;5;1.1;7;
83587;12/11/2010 12:00;19.8;17.4;77;914.9;5;1.6;10;
83587;12/11/2010 18:00;24.5;16.8;44;912.9;5;0.7;7;
83587;13/11/2010 00:00;20.4;18;79;913.7;9;2.3;5;
83587;13/11/2010 12:00;21.8;18.3;70;914;5;2.6;9;
83587;13/11/2010 18:00;21.1;17.8;71;911.5;5;3;9;
83587;14/11/2010 00:00;18.5;16.7;83;912.2;5;1.5;10;
83587;14/11/2010 12:00;18.7;16.1;75;911.8;5;2.3;10;
83587;14/11/2010 18:00;19.8;17.2;76;910.9;5;2.1;10;
83587;15/11/2010 00:00;18.1;16.1;80;911.2;5;3;10;
83587;15/11/2010 12:00;20.3;17.1;72;912.2;5;2.1;10;
83587;15/11/2010 18:00;21.9;18.9;74;909.8;5;0.7;10;
83587;16/11/2010 00:00;19;17.1;81;911.5;5;2.8;10;
83587;16/11/2010 12:00;19.9;17.5;78;912.6;5;1.6;10;
83587;16/11/2010 18:00;24;19.6;66;907.7;5;2.1;5;
83587;17/11/2010 00:00;19.2;18.7;95;910.9;32;1.8;10;
83587;17/11/2010 12:00;20.8;18.8;82;911.6;27;1;10;
83587;17/11/2010 18:00;23.6;19;63;906.3;32;1.6;10;
83587;18/11/2010 00:00;20.3;17.8;77;909;14;1.6;9;
83587;18/11/2010 12:00;21.7;17.9;69;909;27;2;7;
83587;18/11/2010 18:00;27.8;18.1;37;904.4;23;1.8;5;
83587;19/11/2010 00:00;21.7;17.9;69;906.8;18;0.7;1;
83587;19/11/2010 12:00;26.7;18.9;46;909.2;32;1;1;
83587;19/11/2010 18:00;31.1;19.6;31;907.7;23;1.8;5;
83587;20/11/2010 00:00;24.8;17.9;49;908.9;18;1.1;1;
83587;20/11/2010 12:00;27.5;20.3;49;911.6;5;1;2;
83587;20/11/2010 18:00;32;19.7;29;908.5;27;2.3;6;
83587;21/11/2010 00:00;23.8;18.7;60;910.8;5;1.3;3;
83587;21/11/2010 12:00;24.7;20.3;65;911.8;23;0.5;9;
83587;21/11/2010 18:00;24.8;20.9;69;908.7;23;0.7;9;
83587;22/11/2010 00:00;22.8;20.5;80;910;9;1.6;10;
83587;22/11/2010 12:00;21.1;19.3;84;909.9;32;1.8;10;
83587;22/11/2010 18:00;22.9;19.7;74;905.2;27;1.6;10;
83587;23/11/2010 00:00;20.3;19.3;91;905.9;5;0.7;8;
83587;23/11/2010 12:00;20.7;19.8;92;906.2;36;1.5;10;
83587;23/11/2010 18:00;27.1;21;57;903.6;27;1.5;10;
83587;24/11/2010 00:00;21.6;20.3;89;905.4;36;1.6;10;
83587;24/11/2010 12:00;22.6;20.8;83;907.4;36;2.1;10;
83587;24/11/2010 18:00;27.2;21.8;62;904.4;5;2;9;
83587;25/11/2010 00:00;23.7;20.3;72;906.4;36;1.6;7;
83587;25/11/2010 12:00;21.7;20.2;88;908.8;27;1.5;10;
83587;25/11/2010 18:00;25.2;22.2;76;907.5;23;0.5;8;
83587;26/11/2010 00:00;21.1;19.7;87;908.9;5;0.5;4;
83587;26/11/2010 12:00;19.1;18.5;93;911.4;32;1.1;10;
83587;26/11/2010 18:00;25.9;21.6;67;907.7;32;2.1;9;
83587;27/11/2010 00:00;19.2;18.2;90;908.5;27;2.1;7;
83587;27/11/2010 12:00;21.6;19.8;84;910.1;27;1.5;10;
83587;27/11/2010 18:00;29.4;21.5;47;907.4;27;1.6;4;
83587;28/11/2010 00:00;24;20.7;74;908.8;5;1.1;0;
83587;28/11/2010 12:00;24;19.3;64;910.4;5;2.5;3;
83587;28/11/2010 18:00;30.3;20.8;40;908;32;2.1;2;
83587;29/11/2010 00:00;24.9;20.1;63;909.2;5;2.8;7;
83587;29/11/2010 12:00;24;19.5;65;912.6;5;1.6;8;
83587;29/11/2010 18:00;28.6;20.3;46;909.2;5;0.7;5;
83587;30/11/2010 00:00;24.1;19.1;60;910.2;5;1.8;1;
83587;30/11/2010 12:00;25.2;20;60;912.1;5;0.8;5;
83587;30/11/2010 18:00;28.5;21;50;908.5;32;2.1;4;
83587;01/12/2010 00:00;25.5;20.4;62;909.2;5;1.3;0;
83587;01/12/2010 12:00;22.1;20.9;90;911.7;32;1.3;10;
83587;01/12/2010 18:00;26.6;21;60;909.1;32;1.6;7;
83587;02/12/2010 00:00;23.7;20.8;76;909.6;5;1.1;3;
83587;02/12/2010 12:00;23.5;20.1;73;911.6;32;1.1;10;
83587;02/12/2010 18:00;25.3;21.1;67;909.3;27;2.1;9;
83587;03/12/2010 00:00;22.1;20.3;85;910.2;32;0.7;6;
83587;03/12/2010 12:00;27.1;21.5;60;911.4;32;2;4;
83587;03/12/2010 18:00;31.6;21.8;41;907;27;2;4;
83587;04/12/2010 00:00;26.2;21.2;62;909.8;18;1.5;9;
83587;04/12/2010 12:00;26.9;22;63;909.9;5;1.5;4;
83587;04/12/2010 18:00;26.1;21.8;68;906.5;27;1.8;8;
83587;05/12/2010 00:00;24.7;21.5;74;909.4;5;1.3;6;
83587;05/12/2010 12:00;26.2;21.3;62;910;5;2.3;5;
83587;05/12/2010 18:00;32.7;23.3;43;905.8;23;2;6;
83587;06/12/2010 00:00;24.1;21.1;75;908.4;5;2;10;
83587;06/12/2010 12:00;24.4;20.4;69;909.9;5;1.6;9;
83587;06/12/2010 18:00;28.6;23;62;907.7;27;1;9;
83587;07/12/2010 00:00;21.8;20.7;89;908.7;18;1.6;10;
83587;07/12/2010 12:00;22.7;20.6;81;908.4;5;1.1;9;
83587;07/12/2010 18:00;23.1;21;81;906;23;0.7;10;
83587;08/12/2010 00:00;23.1;21.3;83;906.8;5;0.5;8;
83587;08/12/2010 12:00;24.1;21.4;77;907.9;27;2;10;
83587;08/12/2010 18:00;29.8;22.7;53;903.3;27;2.8;6;
83587;09/12/2010 00:00;22.7;20.4;80;905;18;1.3;9;
83587;09/12/2010 12:00;26.1;21.6;67;906.2;5;0.7;3;
83587;09/12/2010 18:00;28.3;22.6;60;903.7;9;0.8;3;
83587;10/12/2010 00:00;23.8;21.2;79;906.5;36;0.7;1;
83587;10/12/2010 12:00;24.1;20.4;70;909.5;5;1.8;7;
83587;10/12/2010 18:00;27.7;21.5;57;907.1;9;2.6;7;
83587;11/12/2010 00:00;24.1;20.3;69;907.9;5;2;0;
83587;11/12/2010 12:00;25.3;19.1;54;909.8;5;2.5;6;
83587;11/12/2010 18:00;30.2;20.9;41;907.4;5;1.6;5;
83587;12/12/2010 00:00;25.3;21.1;67;908.4;5;1.6;7;
83587;12/12/2010 12:00;25.3;20.1;61;907.9;5;1.6;5;
83587;12/12/2010 18:00;29.5;21.5;47;904.3;32;1.6;9;
83587;13/12/2010 00:00;25.7;22.1;71;905.1;9;0.7;6;
83587;13/12/2010 12:00;26;21.5;67;904.8;36;0.8;7;
83587;13/12/2010 18:00;31.3;22;43;901.1;32;2.6;7;
83587;14/12/2010 00:00;25.5;20.8;65;903.7;9;1;8;
83587;14/12/2010 12:00;25;21.2;71;907.6;32;1.8;10;
83587;14/12/2010 18:00;24.8;22.2;79;903.6;32;1.1;9;
83587;15/12/2010 00:00;24.5;20.9;72;906.2;5;1.3;8;
83587;15/12/2010 12:00;23.4;21;80;908.7;5;0.7;10;
83587;15/12/2010 18:00;22.5;21.2;89;907.4;36;2.8;10;
83587;16/12/2010 00:00;22.5;20.8;86;909.8;5;0.7;10;
83587;16/12/2010 12:00;22.8;20.1;77;912.5;5;1.6;9;
83587;16/12/2010 18:00;29.1;20.5;44;909.8;5;1.8;6;
83587;17/12/2010 00:00;24.1;19.7;65;911.6;5;2;0;
83587;17/12/2010 12:00;24.7;19.7;61;912.2;5;3.1;2;
83587;17/12/2010 18:00;28.3;19.5;42;908.8;5;1.6;4;
83587;18/12/2010 00:00;24.3;18.7;57;909.7;5;1.8;0;
83587;18/12/2010 12:00;25.4;19.5;56;911.1;5;1.5;2;
83587;18/12/2010 18:00;29.6;20.5;41;907.4;36;2.1;3;
83587;19/12/2010 00:00;23.4;19.4;68;908.1;5;1;5;
83587;19/12/2010 12:00;25.3;19;53;911.2;5;1.8;2;
83587;19/12/2010 18:00;29.1;19.7;40;908.8;36;2.1;4;
83587;20/12/2010 00:00;24.5;19.1;59;910.3;5;1.8;0;
83587;20/12/2010 12:00;24.3;18;52;913.7;5;1.6;1;
83587;20/12/2010 18:00;30.1;18.7;30;911.4;5;2.3;2;
83587;21/12/2010 00:00;25.5;19.7;58;912.4;5;1.5;0;
83587;21/12/2010 12:00;26.2;18.4;44;913.9;36;2.1;0;
83587;21/12/2010 18:00;32.3;20.7;33;910.5;36;2.6;3;
83587;22/12/2010 00:00;26.7;20.4;56;911.5;5;1.6;0;
83587;22/12/2010 12:00;28.5;20.2;45;912;23;1.8;1;
83587;22/12/2010 18:00;32.3;21.3;36;908.7;27;2.6;4;
83587;23/12/2010 00:00;27.3;20.9;56;908;36;1;5;
83587;23/12/2010 12:00;27;20.9;56;908.9;5;1.8;5;
83587;23/12/2010 18:00;31.8;20.9;35;906.3;32;1.5;4;
83587;24/12/2010 00:00;23.8;19.4;65;908.5;9;1.1;8;
83587;24/12/2010 12:00;23.1;19.7;71;909.2;32;1.3;9;
83587;24/12/2010 18:00;22.5;20.2;81;907.4;32;1;9;
83587;25/12/2010 00:00;22.1;20.5;87;908;5;0.8;6;
83587;25/12/2010 12:00;21.3;19.9;86;909.6;36;1.8;10;
83587;25/12/2010 18:00;23.3;21.2;82;907.2;32;0.5;9;
83587;26/12/2010 00:00;22.9;21.2;86;907.7;32;0.5;7;
83587;26/12/2010 12:00;21.5;20.5;91;909.9;32;2;10;
83587;26/12/2010 18:00;23.7;22.1;86;906.4;32;0.7;9;
83587;27/12/2010 00:00;21.8;20.9;91;907.4;32;0.8;10;
83587;27/12/2010 12:00;20.6;19.8;92;910;27;2.1;10;
83587;27/12/2010 18:00;24.5;20.6;70;906.9;32;2.6;9;
83587;28/12/2010 00:00;20.4;19.6;93;907.8;36;2;9;
83587;28/12/2010 12:00;21.7;20.8;93;906.9;32;1;8;
83587;28/12/2010 18:00;21;19.4;85;906;36;0.5;10;
83587;29/12/2010 00:00;20.7;19.8;92;906.3;36;0.5;8;
83587;29/12/2010 12:00;21.5;19.9;85;906.2;5;2;10;
83587;29/12/2010 18:00;22.8;20.2;78;904.8;5;1.3;10;
83587;30/12/2010 00:00;21.5;20.2;88;904.9;32;0.7;8;
83587;30/12/2010 12:00;23.1;19.7;71;906.3;5;2.1;8;
83587;30/12/2010 18:00;22.8;20.1;77;904.9;5;1.8;9;
83587;31/12/2010 00:00;20.8;19.3;87;906;9;1.3;8;
83587;31/12/2010 12:00;21.1;19.9;89;906.7;5;1.1;10;
83587;31/12/2010 18:00;22.1;20.7;88;905.4;5;1.1;10;
83587;01/01/2011 00:00;19.5;19;95;907.6;9;1.3;10;
83587;01/01/2011 12:00;18.9;18.3;94;909.6;5;1.3;10;
83587;01/01/2011 18:00;19.5;18.7;92;907.7;5;1.3;10;
83587;02/01/2011 00:00;19.6;18.3;88;908.3;9;1.5;10;
83587;02/01/2011 12:00;21.7;19.7;83;908.4;5;1.1;10;
83587;02/01/2011 18:00;20.5;19.6;90;906.5;5;0.7;10;
83587;03/01/2011 00:00;19.7;19.1;95;907.1;5;0.5;10;
83587;03/01/2011 12:00;19.4;18.7;92;908.4;5;1.3;10;
83587;03/01/2011 18:00;21.4;20.5;91;906.7;5;1;10;
83587;04/01/2011 00:00;20.3;19.5;92;907.6;9;1.1;10;
83587;04/01/2011 12:00;22.2;20.2;82;907.7;5;1.6;10;
83587;04/01/2011 18:00;25.8;20.8;62;907.7;5;2.6;8;
83587;05/01/2011 00:00;20.1;19.5;93;909.7;9;2.1;8;
83587;05/01/2011 12:00;21.4;19.9;86;912;5;0.7;10;
83587;05/01/2011 18:00;22.2;20.9;87;911.1;23;1.1;10;
83587;06/01/2011 00:00;20.1;19.3;91;912.1;9;1.5;10;
83587;06/01/2011 12:00;22.2;19.5;76;912.7;9;2.8;6;
